African,EastAsian,MiddleEastern,NorthernEuropean,SouthAsian,SoutheastAsian,WesternEuropean
0.02404249981882947,0.044771232721441484,0.004675128723983448,0.0033605925298281015,0.023013228235845007,0.04290333669660161,0.01286738131472201
0.06409329269447021,0.004669683029488417,0.012873180243454555,0.008013176078602125,0.02954268658223375,0.008057979794155323,0.009558967369012237
0.00044004558298267203,0.12588811283023846,0.0012196915615280582,0.0008435801375222165,0.0008482038048796431,0.04923583932118185,0.001207574364315492
0.030854010604603778,0.025731173741073973,0.013811251376555238,0.006721367346383341,0.023685158713620046,0.022336286910061537,0.02109709269096391
0.02128691677105998,0.06461982520530683,0.0024409719932895245,0.0010712145520611267,0.03716513190186296,0.030698578053229595,0.0022194384006212317
0.012793325221623502,0.01715047221739382,0.023176313807288948,0.020984107183634793,0.007978105200014997,0.021316755452398237,0.03392739678871723
0.05336541560143511,0.003974477409929748,0.008597940432967395,0.0015500461898726018,0.058670447791121516,0.009797623907018712,0.0022276766852142283
0.02089729468991661,0.04769753189689764,0.005712036987682442,0.0028769526608117845,0.024744677927841158,0.04015940224685183,0.013552392678530183
0.005946193412867261,0.011957019362830903,0.005341161051715006,0.008635625095377877,0.03724988554654889,0.060822808104202014,0.0184543846892701
0.014531548757170174,0.010252999695181089,0.022082051708371433,0.014995012054202344,0.01216227450328373,0.009026796353257404,0.051346052595117354
0.039460934434756983,0.006656357833677453,0.007142802191721805,0.0020494575435270057,0.057298647838547816,0.02575444738559829,0.003329599192336667
0.008305175061906405,0.06061707885360833,0.010124439707864464,0.012865665715867891,0.011561713109529928,0.029678922567365658,0.021705795693194998
0.017512640747822394,0.055059367844581354,0.00914949366192196,0.013443429407737885,0.005023251422231664,0.028543398720581637,0.02492816844888228
0.03577794341640471,0.04945537299298196,0.00905971272500747,0.0020784046839723022,0.03248936852073904,0.017453846236942454,0.005298707658625992
0.043512742646698334,0.0031300258496299435,0.02255233612786194,0.010357540084229996,0.00450046960000846,0.003757761377826612,0.0449339435730168
0.08443594646271511,3.7731038878266413e-10,2.166985340981517e-05,2.452517527087317e-05,0.02712555768005099,3.321861057998725e-10,0.02758444869343531
0.014900461140479137,0.003884077531586248,0.020713830465264496,0.0054099651332808465,0.0825733888201552,0.0014655269373523786,0.002839575600794811
0.013342591420762972,0.04488576181403786,0.024228369197020535,0.008116560688929403,0.017226427507009125,0.020798772277272875,0.017271121722186686
0.008061723531616017,0.03848945172004061,0.02221432208845374,0.019349007625764258,0.002453568031361396,0.01051644455547335,0.04061428877978164
0.01600069136122544,0.007194477752211816,0.011860265813987822,0.025287256988329676,0.014750479811892132,0.00785892270077382,0.05191564672881716
0.02362600550255196,0.0375378294619183,0.0037252491231211152,0.008477063142273278,0.01994234489279535,0.039184352275222704,0.020229268335895317
0.01839040500608378,0.004823570311142013,0.009234312532591691,0.014631496610464105,0.0782171620603743,0.0075496842227243755,0.0023509473318268728
0.006701265592278976,8.983580685301527e-11,0.10318977814197698,5.839327445445992e-06,1.2916932228595708e-09,7.90919299523506e-11,6.56772587938936e-08
0.02345442957297642,0.03144253239855534,0.0650095602294455,4.087529211812195e-06,0.004520926280008498,5.5364350966645416e-11,0.004597408115572551
0.042556490771586075,0.0012965992741672306,0.044680110123330244,0.0033711581128347996,0.007923272861870563,0.0042807487860808315,0.022987040577862758
