African,EastAsian,MiddleEastern,NorthernEuropean,SouthAsian,SoutheastAsian,WesternEuropean
0.024044564430576176,0.044266081305397394,0.004628143062950577,0.003372390982244116,0.023014662747848996,0.04373427373023482,0.012589742528308684
0.0648961108870851,0.0045688442637658614,0.01224532584207517,0.008785506782199772,0.02846678101640063,0.008212471838644679,0.00974223717729804
0.0006137607738722801,0.1250648765310762,0.001350146629895026,0.0009932313972627763,0.0008450329495342986,0.049465719181414035,0.0011171272056531435
0.02996114229322149,0.02592487510022821,0.014190258845782192,0.005933510146178992,0.02397549291720636,0.023253027405991077,0.02117773802915356
0.021774497978217778,0.06479067282126555,0.002188874081799512,0.0012949472709597861,0.03692712512458732,0.030351255764083852,0.002216381322934426
0.01192598113880157,0.015987728338248477,0.023873567315898066,0.02078404683972302,0.00919510429832237,0.021582713088692283,0.03350653372366436
0.05412560670686867,0.0036939478622079005,0.008789171313071886,0.0013720377773915058,0.05880365650920144,0.00905962106726925,0.002121880668725793
0.020856933270801018,0.047615188521520226,0.005599674999254945,0.002984332238320634,0.024848405312597976,0.039876866405836486,0.013803538722719885
0.004955161177389385,0.011957019362830903,0.008393253081266438,0.007772062585840088,0.03820501081697322,0.05614413055772493,0.019425668093968528
0.01628241391842991,0.010394225586299287,0.022386212200222282,0.014863742588407981,0.011208908132252475,0.008693575771622008,0.0505334941629049
0.039460934434756983,0.006656357833677453,0.007243405039492536,0.0020494575435270057,0.05830609659175305,0.02467491965087261,0.0030734761775415387
0.008667114979965354,0.06023512689642207,0.010185182315796432,0.013117192608408663,0.010990906677492297,0.02907301412186891,0.02235368613730576
0.01666776554361443,0.055719750067604816,0.008447019320167832,0.013236976158192415,0.004880160302258048,0.02963279354586569,0.025640716926431623
0.03656054419438206,0.047744763642151224,0.009585209514979834,0.0020597851571282056,0.03371709857206786,0.015623534651281797,0.005405687033987882
0.04571507081439416,0.002541761601080821,0.022221331715154776,0.009912870244215203,0.0038576766161749158,0.003232349831884987,0.04521702293310129
0.08443594646271511,3.7731038878266413e-10,2.166985340981517e-05,2.452517527087317e-05,0.02712555768005099,3.321861057998725e-10,0.02758444869343531
0.01419793362874537,0.0033588461909435973,0.02121973776035313,0.005094250056264456,0.08250355080727674,0.0014785731712160498,0.003683383356690175
0.013402531184557953,0.04491790342650763,0.022622374438818035,0.008309812133903912,0.017884983085747905,0.020989781410431504,0.018187548589078225
0.00839726490884341,0.03707113387730907,0.02207114699147841,0.020059171132041326,0.002790695234573147,0.00991090233353529,0.04086584991620046
0.016313276434835555,0.007377577434297901,0.010441479645790827,0.025604145970639234,0.01524865498075492,0.00823506058372589,0.05210609896350735
0.02364330126060654,0.03763436344922254,0.003767635567226283,0.00834861383671744,0.01995694397397602,0.039517014782195665,0.01994117356132311
0.017895865338918425,0.0038167235859518046,0.010647037802510343,0.015239632032478991,0.0752616629273091,0.00864067905259784,0.0031889536061774923
0.0074066619704136055,9.92922075743853e-11,0.09694408104390996,6.453993492335045e-06,1.4276609305289994e-09,8.741739626312436e-11,0.007259065445640871
0.018763543658381135,0.04401954535797748,0.06139791799447631,4.087529211812195e-06,0.004520926280008498,5.5364350966645416e-11,0.004597408115572551
0.04236157177976353,0.0012833686693287895,0.04459272555421149,0.003545305949020781,0.008303742146954384,0.00395459649761753,0.022987040577862758
0.01882330016684732,0.02331153357447033,0.03146959603463604,0.016714609897983623,0.006565421604088775,0.004231670137577994,0.0333824538328198
0.0034496781780008574,0.08092995000925923,0.0023435313709244954,0.0022986826137083717,0.019556999048342457,0.058078681078925075,0.0016904672955602028
0.009258327463017007,0.01241152594679816,0.049897688772600715,0.009680990238502565,1.784576163161249e-09,1.0927174532890544e-10,0.045369159035255444
0.03241341769312621,0.011875291206321331,0.017050671495562723,0.007718939284108865,0.03143304967216209,0.013068838211010722,0.02426957932255038
0.031142811051254996,0.01500369803250566,0.0060693572828320495,0.0010176421274221232,0.03676769920670812,0.059269720121968954,0.0009538191111146372
0.034741873804971325,0.0047163798597833016,0.04977294455066921,0.007664117272147865,0.011019757807520715,0.004152326322498407,0.013792224346717655
0.004990304164463068,0.11462029541033648,0.016137124879649592,0.0034787482653720805,0.0038475968340497854,0.01884743862694312,0.0052169170105787815
0.012032383944500914,0.02314357403313739,0.01893091283013593,0.015955039674359867,0.018150930789625194,0.0049395703464665056,0.04460682223659613
0.019936265137029955,0.049993626513702996,0.02618440620352666,0.006744423199490121,0.006781389420012747,0.009688761419162948,0.025975355852984914
