African,EastAsian,MiddleEastern,NorthernEuropean,SouthAsian,SoutheastAsian,WesternEuropean
0.02413166413342182,0.0453572889284994,0.004150089780901549,0.003323977791573853,0.023417172658382262,0.042477539751663136,0.013003865029315408
0.06436441254931141,0.004730571574506822,0.01271500927255955,0.008117660821853707,0.029111681762943386,0.008163048738311812,0.009683607866301262
0.000615294217404753,0.125023835883325,0.0014211958825925,0.0009957129248012217,0.0008471442123688628,0.04948556291896914,0.001033770719304259
0.030136645452579935,0.02550360808575177,0.01423666932798975,0.006661923794362263,0.024161109493917813,0.022348591451475948,0.020997637824124792
0.021239289002195315,0.06515591435922857,0.0022071146991478412,0.0010218823029530487,0.037423223095625895,0.0305272879635531,0.002107145386304086
0.011410263035502043,0.017335882727852137,0.026355227120045475,0.020548119821542386,0.008797478166503024,0.01975160629080323,0.03205760253561401
0.05389738911007231,0.0034469677119990396,0.008299416801369829,0.0014649612775995918,0.05890230023285844,0.009571068403228933,0.0025200128813398386
0.02078565421675153,0.04767981389977867,0.005719750694877362,0.003018689516382091,0.024892299238668234,0.03966062231445414,0.013769589405229607
0.005783284004295555,0.014213747522634606,0.008905419209513082,0.007559129364310222,0.0362293407370544,0.056881182499978165,0.017948785108742153
0.016136647546207777,0.01006161036753771,0.02282557892500531,0.0147151051625239,0.012296919481623115,0.007529551731463777,0.050387592946675164
0.03906893839732562,0.007006692456502582,0.006639787952868157,0.0018217400386906716,0.05880982096835567,0.02498335614650852,0.003457660699734231
0.009193193500965632,0.06098903269267519,0.01052639445367906,0.012940419112772274,0.011131929031176704,0.028655920349570242,0.02125434907701883
0.015728264537172423,0.05520938777040453,0.00940089228808158,0.013705245004311476,0.005584673640010498,0.029066284257488844,0.024947699921268697
0.037368074234911584,0.04732367588121549,0.009671855476697164,0.0016627237471778418,0.032336116782433665,0.01689081893897657,0.0056103963444275205
0.04425232166823867,0.0028115528225235776,0.022606404451372006,0.011330557874770018,0.004648940585999797,0.003465428823545615,0.04337048192484985
