African,EastAsian,MiddleEastern,NorthernEuropean,SouthAsian,SoutheastAsian,WesternEuropean
0.024350258480277602,0.04508946486320609,0.004451850671576611,0.003335310294360645,0.0228400963104596,0.04238833120883789,0.013249474777518117
0.06434813680061126,0.004500720343331977,0.012385850607001711,0.008654510160198782,0.029255695907410856,0.007759814598704775,0.00987117448274027
0.00044114914557322416,0.12502102850886393,0.0014265420740003714,0.0009225771261770471,0.0008503309617570842,0.04946344835578039,0.0012970743899734473
0.03040276640636788,0.025015727587466407,0.014577391685774757,0.006107498369525336,0.024300709823331577,0.02213141584565774,0.021321743977137902
0.021505308001814945,0.06462703335104726,0.00225102355365116,0.0012455075160646577,0.03731955765768787,0.030212679059360523,0.00229233645651817
0.010884928641602317,0.015634408374972267,0.025141818873266216,0.021679712946628214,0.007493247977914637,0.021105747053583063,0.034290060530513505
0.05478743773757809,0.003314392030768307,0.008375558239914507,0.0014649612775995918,0.05871167790200776,0.00898746667132473,0.002326165736621389
0.021305980873304483,0.04712533939810659,0.005683992536143418,0.003133142804379013,0.02488414166082416,0.03932238354874816,0.013870951367995467
0.004886339494370087,0.011790949649458253,0.008276680121804405,0.008515685857942072,0.03955810495007436,0.0565177749451172,0.01724028043339707
0.01576768374653877,0.008455134762636731,0.02185195301830101,0.016487512787141625,0.011017383371449281,0.00930493293557066,0.0509964597693762
0.0405281981927041,0.006371094744923034,0.006911585515325663,0.0018405384818666543,0.05814437082449954,0.023994681188170903,0.003622723092946476
0.008250301859840952,0.06098903269267519,0.009981925775040488,0.012940419112772274,0.010677564580924594,0.030603410082065307,0.021716400143910543
0.016656560000232114,0.054678516128595485,0.009042806809862173,0.013955903985701726,0.005351020483166356,0.028984371902113306,0.024905534101053124
0.03731975534263651,0.04773706023824866,0.00945811281422872,0.001625978470997116,0.032370831264591234,0.0167010694076179,0.00579121022293117
0.04530095488312584,0.0030927081047759353,0.02212198149884261,0.011696059741698083,0.0036383013281737543,0.0027228369327858405,0.04398712384795198
0.07036328871892926,4.716379859783301e-10,2.7087316762268962e-05,3.065646908859146e-05,0.033906947100063735,4.1523263224984064e-10,0.03448056086679414
0.014834425541882523,0.003762354304100639,0.02006467908316219,0.0038429761820456534,0.08462246626682574,0.0009463991618229987,0.003929408645788506
0.014349579452518668,0.04387330102124001,0.023259234429139714,0.007458461173610802,0.017954304725615145,0.02169014823201314,0.01751785203250364
0.008236267902518461,0.03883517624200983,0.02153865349007865,0.019798325142985403,0.0028740500064635254,0.009720885033497783,0.04077822132783323
0.016414764366862587,0.007782362215289658,0.011482248072768349,0.026252054610714167,0.014373072881677088,0.007796686693738117,0.05091155359848124
0.024318631104773634,0.03684128704031171,0.0035530894500249628,0.00876544584110058,0.020039330563191685,0.038677527425482576,0.020276704179588594
