African,EastAsian,MiddleEastern,NorthernEuropean,SouthAsian,SoutheastAsian,WesternEuropean
0.023939311460190935,0.04412726342526137,0.004543885387173293,0.003186969025157765,0.02299183418244133,0.04336274623849488,0.013441919770870722
0.06367529295950629,0.004669683029488417,0.012873180243454555,0.008377411354902222,0.029811256460254055,0.007400185525244685,0.009832080722412585
0.000616835342557927,0.1254551136152753,0.0015604465511138035,0.0008446365935491698,0.0006794128410782964,0.04908949340561673,0.0012090866678399947
0.030499676478927512,0.025703971352431174,0.014350441580010679,0.006527613189966242,0.023464123088257034,0.022840426159243452,0.020801960675024093
0.02146566688107427,0.06459484305657129,0.002147013125857263,0.001356230890555198,0.03718826456136022,0.030616230949297007,0.002160993676444241
0.011194159568920564,0.01715047221739382,0.024009212584738395,0.021598875948780346,0.007706124340923576,0.021705342140332578,0.03369691175618518
0.054583651333443006,0.0037252083518739755,0.008328681317594688,0.0014701268674359798,0.05853611177782512,0.009604816881378542,0.0019453066779573562
0.021043586073949867,0.04770531842864466,0.0057166234391666584,0.002949993744992945,0.02480453538539381,0.03963893799388856,0.013686652372494557
0.004886339494370087,0.0144111606826712,0.008276680121804405,0.006812548686353657,0.03767438566673748,0.05882462290206076,0.01724028043339707
0.01563628638198428,0.010736474477555482,0.02202220874981216,0.014954375165166565,0.011394204445549873,0.009452450165037022,0.0504593573660402
0.04058161767975455,0.0068442349593134414,0.00705530111017238,0.002167341070449257,0.05778374612773652,0.024566321312641734,0.002565995227296308
0.008885466493516663,0.060846129249081504,0.010539092528664374,0.012346291305303046,0.010877996680566522,0.029193830117224293,0.022124045880400334
0.01834657602152822,0.05477987866770531,0.008828458796591365,0.013806765337676746,0.004822321365342398,0.029035526284729597,0.02411085145055827
0.03587449950002301,0.04912465674522651,0.009720612579895207,0.0017441317205763194,0.03205208128496178,0.017445222186426565,0.005432385957131681
0.04669850551749565,0.002819958062650703,0.02202615892178522,0.01118113371841004,0.003851910283415312,0.0034757888499239277,0.04267549237325194
0.08443594646271511,3.7731038878266413e-10,2.166985340981517e-05,2.452517527087317e-05,0.02712555768005099,3.321861057998725e-10,0.02758444869343531
0.016222083854508185,0.0027183745589529113,0.019671480761071405,0.004947441697294299,0.08364365048315435,0.0009573086622474712,0.0035772339804166827
0.014247628621594913,0.04490194680006837,0.023863781730169457,0.007623278281354892,0.017104037258291478,0.021536044159316776,0.016903436588339576
0.007826048290275247,0.037006175644002444,0.023335079758799955,0.019342403145885815,0.0024684531761421527,0.010916125822543837,0.04016340355768134
0.01571413418047211,0.007514004897521049,0.011251061869960935,0.02616483848243937,0.014566000034451278,0.008269213160025275,0.051598221951447275
0.02410091329880267,0.036538510637350974,0.0036235881299029405,0.008202098308156774,0.01978839838107358,0.039737808687195335,0.020630045237464482
0.01639144794020511,0.004287618054348455,0.010773364621356972,0.014979865577379918,0.07898777449446666,0.006605973694883829,0.0023509473318268728
0.006396662610811751,8.575236108696911e-11,0.09849933368097803,5.573903470652993e-06,1.2329798945477722e-09,7.549684222724375e-11,0.006269192884871661
0.02345442957297642,0.04401954535797748,0.057786275759507115,4.087529211812195e-06,0.004520926280008498,5.5364350966645416e-11,0.004597408115572551
0.0432622340533346,0.0013332522571825587,0.044603143502534755,0.0034664558686746524,0.007907627238884121,0.004401759352471809,0.02217477765991708
0.01848831310726968,0.023822530924415653,0.03247713999557758,0.016735929553465746,0.006573795866338887,0.0046607744436206605,0.031665821204198696
0.004328499878274618,0.07948348318776435,0.0024800976720818504,0.0023683109167152204,0.02008222617943689,0.05774050336864736,0.0013811955712020542
0.011892386825734522,0.013285577069812116,0.05035951848759863,0.01036275011445345,1.910250540848661e-09,1.1696693866192695e-10,0.04079390299733391
0.03323280691681207,0.011825325595958133,0.017373789176965512,0.006971441950175317,0.030842470831544854,0.012832262104514025,0.024729498464231364
0.031140342012323873,0.015023281864848852,0.0055739933013266635,0.0013826737291542308,0.03679823716285986,0.05946107883944159,0.0009719678891273893
0.03285099914953164,0.005356141165684506,0.05161116506123171,0.007349815932911517,0.009840501997494838,0.004191622786118265,0.01435783607071554
0.00517614997472583,0.1127594265327502,0.015941041588829547,0.003664681362314381,0.0037414562317311705,0.020236624836084186,0.005390064687222991
0.0128834190612124,0.024578317579152412,0.01945708668839038,0.017703031445524646,0.017192254867637948,0.003509008159857808,0.04225082810438154
0.019811023037368432,0.0531165110422197,0.026123043350019904,0.00654798368882536,0.007242260545644681,0.009944082455174176,0.02343339088034553
0.019381504677070335,0.04970556019891384,0.023356728226148087,0.006241436820431794,0.006091068341328815,0.01243211473801918,0.02931880025799262
0.0027458844378118736,0.06395871224486624,0.005285330099954919,0.02273065025105318,0.005292791742448974,0.04699218082046976,0.011773850052076047
0.0273321282022165,0.005450711876475083,0.00817402175169593,0.0027556376708846256,0.07597768563673993,0.015729518653445008,0.0033207602760957438
0.015001310285253954,0.008618765225999941,0.011549921868175597,0.004357264642033305,0.06609272937271307,0.02613647025328946,0.008401354932010755
0.0769469882481858,0.002758116877066258,0.01900864334194313,0.0050197727162605895,0.01744918915090999,0.0019426088058472075,0.011291879582108021
0.012853247119617056,0.0044181544353941934,0.00964232353129949,0.012635921685227394,0.03239820706516628,0.023727578985705176,0.042959387309448434
0.027404649290530343,0.004964610378719264,0.011405186005165878,0.010971788936969575,0.04068833652007648,0.006993391701049947,0.03339170104994801
0.034886000289217026,0.02536540428791019,0.020941454975871802,0.005152347745981758,0.009117834514302852,0.02093609910503398,0.026077735109340104
0.0102346601772988,0.08232226664349035,0.02068486007300539,0.008918245553044787,0.0012329798945477722,0.001509936844544875,0.02883828727040964
0.04051219653514109,0.026297390733337197,0.023639840083434727,0.0052023099059427935,0.01808370512003399,0.012079494756359,0.01462811673136721
0.01172721478648821,0.03668295446498123,0.02508084885395274,0.010218823029530486,0.010046502844463328,0.02614427684536034,0.024264098387744022
0.07445850658087752,0.0009981756317001696,0.024650891445027835,0.012327469051497094,0.006458466114297854,0.0008787992216927843,0.011675957118914415
0.006071958924983743,0.007182304354999952,0.006874953492961664,0.002801098698449981,0.0020653977928972835,0.10454588101315784,0.025904177707033158
0.003824091778202677,0.08920109734807548,0.021787624352259817,0.009996674702801562,0.0007371075456535594,0.014442874165211847,0.01724028043339707
0.00455291868181307,0.004993813969182319,0.016889738687061822,0.032099126457466355,0.003590147340006748,0.005373598770292056,0.06409327784651146
0.007629754198438113,0.010228293671819207,0.007995653743079392,0.02493146582505932,0.019200319442204766,0.00975546545647216,0.057121411074508355
0.06513924986811967,0.009683493021003296,0.003674539762434286,0.00606947508995028,0.016409594930186667,0.011570185169931397,0.029202601504049297
0.05245263340865636,8.575236108696911e-11,0.02068486007300539,0.03790254360044035,0.006164899472738861,7.549684222724375e-11,0.01128454719276899
0.023651525619808156,0.011097364375960709,0.03915141582445598,0.017517982336337976,0.002279458628575713,2.7914798806711974e-11,0.03477031347912014
0.026181688825648097,0.026323980612744005,0.035276505550861904,0.011407058265522404,0.006308269227918834,0.00386262913720782,0.02565995227296308
